,ID,DemAffl,DemAge,DemClusterGroup,DemGender,LoyalClass,LoyalSpend,LoyalTime,Region,TargetBuy
13543,27317579,11.0,55.0,D,F,Gold,10000.0,4.0,London,1
13544,27319393,6.0,52.0,F,F,Gold,6500.0,11.0,Midlands,0
13545,27319938,13.0,54.0,D,F,Tin,0.0099999999999999,9.0,Bolton,1
13546,27320650,13.0,48.0,F,U,Platinum,24000.0,2.0,Midlands,1
13547,27321029,7.0,60.0,A,M,Gold,6000.0,10.0,Wales,0
13548,27321827,8.0,65.0,F,M,Silver,2400.0,3.0,London,0
13549,27323463,9.0,77.0,B,F,Silver,1500.0,5.0,Leicester,0
13550,27324508,7.0,73.0,D,M,Gold,6133.15,8.0,Bolton,0
13551,27329526,5.0,57.0,C,U,Gold,15000.0,4.0,Bristol,0
13552,27330486,6.0,53.0,C,F,Gold,6000.0,2.0,Yorkshire,0
13553,27332675,9.0,32.0,B,F,Silver,2400.0,1.0,Cardiff,0
13554,27333566,14.0,37.0,C,F,Silver,1000.0,11.0,London,1
13555,27335666,9.0,46.0,F,M,Tin,0.0099999999999999,5.0,Bolton,0
13556,27337324,8.0,56.0,C,F,Silver,1000.0,30.0,Midlands,0
13557,27340996,9.0,49.0,D,F,Silver,1000.0,9.0,London,0
13558,27341534,6.0,74.0,D,F,Tin,0.0099999999999999,9.0,London,0
13559,27342654,7.0,41.0,D,M,Silver,3052.66,5.0,Birmingham,0
13560,27347877,9.0,22.0,F,M,Silver,2000.0,1.0,Scotland,0
13561,27349101,7.0,70.0,C,M,Silver,4800.0,7.0,London,0
13562,27356574,6.0,76.0,C,M,Tin,0.0099999999999999,4.0,Cardiff,0
13563,27356973,10.0,62.0,B,F,Silver,1100.0,8.0,London,1
13564,27357163,7.0,53.0,F,F,Silver,50.01,8.0,Wales,0
13565,27358623,7.0,61.0,D,M,Gold,12000.0,8.0,Bolton,0
13566,27361934,5.0,55.0,B,U,Gold,9000.0,11.0,London,0
13567,27362515,11.0,48.0,B,U,Silver,1000.0,5.0,Bristol,1
13568,27363023,12.0,28.0,B,F,Silver,2000.0,4.0,Wales,1
13569,27365956,4.0,52.0,E,M,Tin,0.0099999999999999,8.0,Scotland,0
13570,27367673,7.0,49.0,E,M,Tin,0.0099999999999999,5.0,Leicester,0
13571,27370224,15.0,37.0,E,F,Silver,1680.0,4.0,Bolton,1
13572,27374645,6.0,75.0,E,F,Platinum,28260.0,1.0,Midlands,0
13573,27378748,11.0,59.0,B,F,Silver,1500.0,4.0,London,1
13574,27382346,5.0,56.0,D,F,Silver,500.0,9.0,Bristol,0
13575,27382575,4.0,59.0,D,F,Silver,3000.0,1.0,Midlands,0
13576,27384519,9.0,29.0,B,F,Tin,0.0099999999999999,5.0,Midlands,0
13577,27385655,11.0,39.0,F,F,Silver,49.72,2.0,Wales,1
13578,27388921,7.0,75.0,A,F,Platinum,34268.5,22.0,Cardiff,0
13579,27391396,13.0,37.0,F,F,Silver,1200.0,1.0,London,1
13580,27392805,8.0,63.0,C,F,Gold,15052.66,7.0,London,0
13581,27393518,14.0,29.0,E,F,Tin,0.0099999999999999,7.0,Leicester,1
13582,27393690,8.0,52.0,E,F,Silver,10.01,7.0,London,0
13583,27394735,3.0,67.0,D,F,Gold,6000.0,8.0,Yorkshire,0
13584,27398587,1.0,51.0,D,F,Gold,6000.0,3.0,Yorkshire,0
13585,27399826,10.0,56.0,E,M,Silver,50.01,8.0,London,1
13586,27399834,11.0,66.0,B,M,Gold,11054.8,1.0,Bolton,1
13587,27401030,10.0,76.0,A,F,Gold,18000.0,1.0,London,1
13588,27401146,5.0,58.0,A,F,Gold,6105.32,7.0,Bolton,0
13589,27406288,6.0,44.0,F,F,Tin,0.0099999999999999,8.0,Birmingham,0
13590,27407578,7.0,44.0,B,M,Silver,4000.01,8.0,Bristol,0
13591,27409635,7.0,39.0,C,F,Tin,0.0099999999999999,7.0,London,0
13592,27411478,15.0,66.0,E,F,Gold,6000.0,1.0,Midlands,1
13593,27412733,14.0,32.0,F,F,Silver,1000.0,4.0,Yorkshire,1
13594,27414906,6.0,32.0,C,F,Silver,35.0,2.0,Yorkshire,0
13595,27417247,8.0,47.0,D,F,Gold,6053.349999999999,1.0,London,0
13596,27419312,8.0,29.0,F,U,Silver,1200.0,5.0,Midlands,0
13597,27423387,9.0,65.0,D,F,Tin,0.0099999999999999,9.0,Bristol,0
13598,27424820,6.0,60.0,D,F,Gold,18026.67,25.0,London,0
13599,27425835,8.0,27.0,D,M,Gold,13535.88,6.0,Wales,0
13600,27428044,6.0,44.0,E,F,Silver,1000.0,10.0,Birmingham,0
13601,27429628,6.0,32.0,D,F,Tin,0.0099999999999999,5.0,Midlands,0
13602,27431592,5.0,76.0,F,M,Gold,11010.14,15.0,Yorkshire,0
13603,27434508,8.0,66.0,D,F,Platinum,29053.35,8.0,London,0
13604,27435911,8.0,77.0,B,F,Gold,8000.0,2.0,Birmingham,0
13605,27436152,8.0,44.0,D,U,Tin,0.0099999999999999,5.0,Birmingham,0
13606,27436446,6.0,74.0,C,F,Gold,6053.349999999999,6.0,Wales,0
13607,27439704,9.0,49.0,D,F,Tin,0.0099999999999999,4.0,Wales,0
13608,27441466,12.0,58.0,C,F,Platinum,20456.81,7.0,Bristol,1
13609,27443264,5.0,50.0,C,M,Tin,0.0099999999999999,8.0,Bristol,0
13610,27444848,12.0,43.0,B,F,Silver,1221.06,8.0,Bolton,1
13611,27445852,10.0,69.0,E,M,Gold,9300.0,10.0,Wales,1
13612,27446298,9.0,58.0,B,F,Gold,9500.0,8.0,Cardiff,0
13613,27449394,14.0,46.0,B,M,Silver,600.0,11.0,Leicester,1
13614,27450163,6.0,44.0,F,M,Tin,0.0099999999999999,9.0,Birmingham,0
13615,27453960,20.0,40.0,B,F,Gold,6053.349999999999,5.0,Yorkshire,1
13616,27455971,11.0,48.0,F,F,Silver,50.0,7.0,London,1
13617,27456692,10.0,30.0,A,M,Gold,6000.0,10.0,Scotland,1
13618,27459470,6.0,61.0,F,F,Tin,0.0099999999999999,5.0,Leicester,0
13619,27460312,13.0,35.0,F,F,Silver,1620.0,6.0,London,1
13620,27462498,5.0,28.0,D,F,Silver,600.0,4.0,Birmingham,0
13621,27464970,12.0,50.0,A,M,Silver,1620.0,8.0,Bolton,1
13622,27467759,12.0,69.0,D,F,Silver,3000.0,8.0,Nottingham,1
13623,27468224,10.0,69.0,D,F,Platinum,32062.5,4.0,Scotland,1
13624,27470202,9.0,63.0,C,M,Platinum,20026.71,3.0,Cardiff,0
13625,27474100,12.0,33.0,A,F,Tin,0.0099999999999999,5.0,London,1
13626,27476480,8.0,69.0,E,M,Tin,0.0099999999999999,5.0,Scotland,0
13627,27481522,8.0,70.0,B,F,Silver,2000.0,4.0,London,0
13628,27483185,9.0,54.0,D,M,Silver,1000.0,6.0,Birmingham,0
13629,27486095,7.0,35.0,F,U,Silver,500.0,1.0,Midlands,0
13630,27489825,8.0,52.0,A,F,Gold,5420.0,6.0,Midlands,0
13631,27490106,6.0,75.0,E,F,Gold,8000.0,9.0,Leicester,0
13632,27490459,11.0,41.0,D,M,Silver,500.0,9.0,Wales,1
13633,27493369,16.0,44.0,C,M,Silver,3000.0,7.0,Wales,1
13634,27493563,9.0,68.0,B,F,Silver,1000.0,4.0,Nottingham,0
13635,27493911,13.0,70.0,D,F,Tin,0.0099999999999999,7.0,Bristol,1
13636,27495884,8.0,39.0,E,F,Tin,0.0099999999999999,5.0,London,0
13637,27497216,7.0,36.0,F,U,Tin,0.0099999999999999,7.0,Midlands,0
13638,27501566,11.0,57.0,F,M,Silver,3000.0,10.0,Yorkshire,1
13639,27502538,13.0,76.0,C,F,Silver,3000.0,17.0,London,1
13640,27502899,7.0,62.0,B,F,Gold,6000.0,1.0,Bolton,0
13641,27506428,10.0,74.0,C,F,Gold,7000.0,18.0,Scotland,1
13642,27509028,8.0,43.0,D,F,Tin,0.0099999999999999,4.0,Cardiff,0
13643,27514161,8.0,44.0,F,U,Silver,1000.0,4.0,Wales,0
13644,27517810,8.0,62.0,A,F,Silver,5000.0,3.0,London,0
13645,27518345,9.0,39.0,F,F,Tin,0.0099999999999999,8.0,Midlands,0
13646,27520250,9.0,78.0,A,F,Silver,2000.0,5.0,Midlands,0
13647,27521923,6.0,50.0,F,F,Tin,0.0099999999999999,5.0,Cardiff,0
13648,27524493,8.0,60.0,F,M,Tin,0.0099999999999999,8.0,Birmingham,0
13649,27530175,8.0,74.0,B,F,Silver,5000.0,4.0,London,0
13650,27534340,30.0,38.0,E,F,Silver,1000.0,2.0,Bolton,1
13651,27537757,2.0,45.0,D,F,Gold,7400.0,5.0,Bristol,0
13652,27542475,13.0,52.0,D,F,Gold,10000.0,1.0,Midlands,1
13653,27544257,8.0,54.0,F,F,Gold,6053.349999999999,6.0,Yorkshire,0
13654,27544818,9.0,66.0,C,M,Tin,0.0099999999999999,5.0,Midlands,0
13655,27550362,8.0,69.0,D,F,Gold,14060.1,8.0,Trafford,0
13656,27551393,9.0,74.0,B,F,Gold,6000.0,2.0,Midlands,0
13657,27557456,12.0,47.0,D,M,Silver,600.0,6.0,Birmingham,1
13658,27561275,13.0,67.0,C,F,Gold,5320.5,11.0,Bristol,1
13659,27564754,8.0,45.0,C,M,Silver,2000.0,11.0,London,0
13660,27565297,6.0,70.0,B,U,Gold,6000.0,6.0,Wales,0
13661,27566706,12.0,61.0,D,F,Gold,7500.0,4.0,Bolton,1
13662,27570029,6.0,75.0,B,F,Gold,12053.35,24.0,London,0
13663,27571882,6.0,50.0,A,F,Platinum,25000.0,1.0,London,0
13664,27573273,6.0,57.0,C,M,Gold,6000.0,8.0,Cardiff,0
13665,27575020,9.0,28.0,A,F,Tin,0.0099999999999999,6.0,London,0
13666,27577368,11.0,67.0,D,F,Gold,6000.0,1.0,Midlands,1
13667,27579182,3.0,53.0,B,F,Silver,3000.0,3.0,Yorkshire,0
13668,27582949,9.0,29.0,B,F,Tin,0.0099999999999999,5.0,Yorkshire,0
13669,27586251,12.0,51.0,C,M,Silver,1250.0,4.0,Midlands,1
13670,27594904,8.0,77.0,B,F,Gold,6107.639999999999,5.0,London,0
13671,27595625,6.0,33.0,B,U,Silver,600.0,1.0,Cardiff,0
13672,27596303,9.0,59.0,F,F,Silver,1000.0,3.0,Birmingham,0
13673,27598446,5.0,58.0,A,F,Tin,0.0099999999999999,5.0,London,0
13674,27600734,8.0,47.0,C,M,Gold,6000.0,13.0,London,0
13675,27603970,4.0,50.0,B,M,Silver,3076.28,5.0,London,0
13676,27604934,14.0,32.0,C,F,Tin,0.0099999999999999,8.0,Midlands,1
13677,27606902,14.0,52.0,F,F,Silver,500.0,11.0,London,1
13678,27607291,9.0,25.0,F,F,Silver,50.38,3.0,London,0
13679,27609669,10.0,52.0,D,M,Gold,10800.0,8.0,Bristol,1
13680,27616622,10.0,67.0,D,F,Tin,0.0099999999999999,7.0,Bristol,1
13681,27620174,6.0,76.0,F,M,Tin,0.0099999999999999,8.0,Yorkshire,0
13682,27624153,8.0,63.0,D,F,Gold,6250.0,23.0,London,0
13683,27625125,7.0,55.0,C,F,Gold,10000.0,4.0,Birmingham,0
13684,27626989,5.0,72.0,C,M,Gold,6000.0,2.0,Birmingham,0
13685,27633640,5.0,38.0,D,M,Silver,1000.0,8.0,London,0
13686,27637050,10.0,47.0,C,M,Tin,0.0099999999999999,8.0,Midlands,1
13687,27638138,2.0,67.0,D,F,Gold,6000.0,2.0,London,0
13688,27638960,4.0,55.0,D,M,Gold,10000.0,3.0,Midlands,0
13689,27644383,15.0,27.0,D,F,Gold,6053.349999999999,6.0,London,1
13690,27652262,10.0,64.0,C,M,Silver,1000.0,6.0,Yorkshire,1
13691,27653730,9.0,57.0,E,F,Silver,500.0,9.0,Wales,0
13692,27654710,13.0,61.0,B,F,Gold,10000.0,5.0,Leicester,1
13693,27655563,15.0,55.0,C,F,Silver,5000.0,4.0,London,1
13694,27655636,6.0,46.0,D,F,Gold,9000.0,8.0,London,0
13695,27656225,6.0,34.0,B,F,Gold,6700.0,6.0,Bristol,0
13696,27656594,10.0,40.0,C,F,Silver,420.0,4.0,Birmingham,1
13697,27659836,14.0,34.0,B,M,Silver,100.0,1.0,London,1
13698,27668959,7.0,55.0,E,F,Tin,0.0099999999999999,4.0,Bristol,0
13699,27676544,7.0,44.0,C,F,Tin,0.0099999999999999,8.0,Birmingham,0
13700,27676951,11.0,48.0,E,F,Silver,2665.73,2.0,Birmingham,1
13701,27679985,11.0,55.0,D,F,Tin,0.0099999999999999,5.0,London,1
13702,27681866,12.0,66.0,A,M,Silver,3328.0,5.0,Bolton,1
13703,27682927,6.0,43.0,C,F,Tin,0.0099999999999999,5.0,London,0
13704,27687392,7.0,45.0,E,M,Tin,0.0099999999999999,6.0,London,0
13705,27692787,11.0,55.0,E,M,Gold,6000.0,2.0,Bristol,1
13706,27693457,7.0,75.0,B,M,Gold,15000.0,4.0,Yorkshire,0
13707,27694348,6.0,63.0,E,F,Gold,8000.0,6.0,Birmingham,0
13708,27694887,4.0,78.0,A,M,Gold,6420.0,10.0,London,0
13709,27696618,9.0,30.0,F,F,Silver,1900.8,9.0,London,0
13710,27697606,8.0,72.0,E,F,Gold,6000.0,25.0,Bristol,0
13711,27698327,4.0,52.0,F,F,Silver,3000.0,3.0,Birmingham,0
13712,27702413,10.0,62.0,B,F,Silver,5000.0,13.0,Scotland,1
13713,27704769,5.0,59.0,D,F,Silver,0.0299999999999999,5.0,Cardiff,0
13714,27706435,8.0,56.0,D,M,Gold,12000.0,7.0,London,0
13715,27710858,9.0,42.0,D,M,Silver,3053.82,6.0,London,0
13716,27714446,6.0,45.0,F,M,Silver,720.0,9.0,Bolton,0
13717,27715639,8.0,57.0,B,F,Gold,10000.0,4.0,Midlands,0
13718,27719979,5.0,58.0,F,F,Gold,13200.0,8.0,London,0
13719,27721663,9.0,74.0,D,F,Platinum,31000.0,6.0,Bolton,0
13720,27723623,5.0,63.0,D,U,Tin,0.0099999999999999,8.0,Cardiff,0
13721,27725413,5.0,42.0,F,F,Silver,1000.0,1.0,Yorkshire,0
13722,27726576,9.0,66.0,F,U,Platinum,29987.28,4.0,Nottingham,0
13723,27726851,5.0,52.0,C,F,Silver,500.0,10.0,London,0
13724,27726878,4.0,49.0,D,F,Gold,6000.0,2.0,Midlands,0
13725,27730786,10.0,38.0,F,F,Tin,0.0099999999999999,10.0,Bristol,1
13726,27735621,9.0,48.0,C,M,Gold,5097.5,8.0,Yorkshire,0
13727,27736334,13.0,51.0,A,F,Gold,6000.0,6.0,London,1
13728,27737276,12.0,54.0,E,F,Silver,600.0,8.0,London,1
13729,27738272,4.0,55.0,C,M,Gold,10105.32,7.0,London,0
13730,27739600,9.0,68.0,E,M,Silver,3000.0,1.0,London,0
13731,27739910,9.0,48.0,E,F,Silver,1000.0,7.0,Cardiff,0
13732,27741443,7.0,51.0,C,F,Silver,4884.25,8.0,Bristol,0
13733,27741893,7.0,45.0,F,U,Tin,0.0099999999999999,8.0,Bolton,0
13734,27745945,8.0,59.0,A,F,Silver,100.0,1.0,London,0
13735,27753409,10.0,35.0,D,F,Tin,0.0099999999999999,6.0,Cardiff,1
13736,27757110,4.0,67.0,F,F,Gold,6000.0,8.0,London,0
13737,27766551,4.0,31.0,E,M,Tin,0.0099999999999999,5.0,Bristol,0
13738,27767426,6.0,49.0,E,M,Silver,4842.12,9.0,Midlands,0
13739,27768546,16.0,72.0,B,F,Silver,3053.0,6.0,London,1
13740,27771784,14.0,33.0,D,F,Silver,0.0199999999999999,8.0,Midlands,1
13741,27772314,7.0,55.0,D,M,Silver,600.0,8.0,London,0
13742,27773159,11.0,49.0,A,F,Tin,0.0099999999999999,7.0,Midlands,1
13743,27780511,9.0,53.0,F,F,Silver,600.0,8.0,London,0
13744,27781046,8.0,66.0,B,F,Platinum,28937.6,8.0,Wales,0
13745,27781623,12.0,73.0,D,F,Gold,10526.81,19.0,Midlands,1
13746,27785173,9.0,78.0,B,F,Gold,6000.0,9.0,London,0
13747,27788458,8.0,71.0,B,F,Gold,12000.0,6.0,Scotland,0
13748,27791068,4.0,47.0,D,F,Silver,1000.0,9.0,Midlands,0
13749,27791963,9.0,75.0,C,F,Gold,14000.0,5.0,London,0
13750,27799719,13.0,49.0,E,M,Silver,360.0,1.0,London,1
13751,27803368,5.0,73.0,C,F,Gold,12000.0,9.0,London,0
13752,27803503,4.0,66.0,B,F,Silver,3000.0,8.0,London,0
13753,27807290,10.0,63.0,F,F,Tin,0.0099999999999999,5.0,Midlands,1
13754,27809951,7.0,72.0,D,F,Silver,4000.0,2.0,Birmingham,0
13755,27813290,5.0,57.0,A,M,Silver,0.0199999999999999,8.0,Yorkshire,0
13756,27814319,6.0,40.0,D,F,Tin,0.0099999999999999,8.0,Yorkshire,0
13757,27819132,4.0,74.0,D,F,Gold,6000.0,2.0,Midlands,0
13758,27819507,7.0,55.0,C,F,Tin,0.0099999999999999,5.0,Midlands,0
13759,27824853,11.0,20.0,B,F,Gold,18000.0,2.0,Birmingham,1
13760,27825000,10.0,53.0,C,F,Silver,500.0,17.0,London,1
13761,27826511,6.0,48.0,B,F,Gold,9000.0,2.0,Yorkshire,0
13762,27827267,10.0,36.0,E,F,Silver,2500.0,3.0,Birmingham,1
13763,27831264,12.0,63.0,B,F,Silver,5000.0,4.0,Yorkshire,1
13764,27832104,5.0,75.0,B,F,Gold,6105.32,8.0,Bristol,0
13765,27832171,5.0,59.0,B,F,Tin,0.0099999999999999,4.0,Cardiff,0
13766,27834778,10.0,57.0,A,F,Silver,3000.0,3.0,Bristol,1
13767,27836061,11.0,45.0,C,M,Silver,4000.0,12.0,Midlands,1
13768,27838129,5.0,58.0,A,F,Gold,6000.0,6.0,London,0
13769,27841189,12.0,37.0,F,M,Tin,0.0099999999999999,4.0,Bristol,1
13770,27841472,3.0,42.0,E,F,Tin,0.0099999999999999,5.0,London,0
13771,27843289,9.0,43.0,C,U,Silver,1000.0,5.0,London,0
13772,27847128,14.0,62.0,D,M,Silver,5000.0,5.0,Midlands,1
13773,27855899,11.0,37.0,D,F,Silver,420.0,4.0,Trafford,1
13774,27859673,8.0,50.0,E,M,Silver,0.0199999999999999,9.0,Midlands,0
13775,27861236,13.0,38.0,A,F,Tin,0.0099999999999999,5.0,London,1
13776,27861864,6.0,55.0,B,M,Silver,1500.0,6.0,London,0
13777,27868478,15.0,60.0,C,F,Gold,15250.0,4.0,Midlands,1
13778,27868745,11.0,62.0,D,F,Silver,50.0,10.0,Cardiff,1
13779,27868915,10.0,41.0,F,F,Tin,0.0099999999999999,11.0,Yorkshire,1
13780,27870154,12.0,48.0,E,F,Tin,0.0099999999999999,9.0,Yorkshire,1
13781,27870715,7.0,52.0,B,F,Gold,6000.0,2.0,Birmingham,0
13782,27872742,8.0,65.0,F,F,Silver,3000.0,4.0,Bristol,0
13783,27874559,5.0,58.0,A,F,Silver,2500.0,5.0,London,0
13784,27879488,7.0,41.0,C,F,Tin,0.0099999999999999,1.0,Wales,0
13785,27882438,9.0,71.0,B,M,Gold,10600.0,4.0,Scotland,0
13786,27882829,11.0,27.0,D,F,Silver,600.0,1.0,London,1
13787,27888800,6.0,67.0,A,F,Gold,6000.0,4.0,London,0
13788,27896528,12.0,61.0,D,F,Tin,0.0099999999999999,11.0,Yorkshire,1
13789,27897648,6.0,69.0,B,F,Silver,2190.24,24.0,Cardiff,0
13790,27903540,6.0,44.0,D,U,Silver,35.0,1.0,Midlands,0
13791,27907643,5.0,42.0,A,F,Tin,0.0099999999999999,7.0,London,0
13792,27908968,5.0,50.0,D,F,Tin,0.0099999999999999,5.0,London,0
13793,27913619,7.0,53.0,B,F,Silver,5000.0,5.0,London,0
13794,27918394,8.0,37.0,F,F,Tin,0.0099999999999999,4.0,Cardiff,0
13795,27920291,4.0,47.0,F,F,Tin,0.0099999999999999,5.0,London,0
13796,27926087,13.0,51.0,D,F,Tin,0.0099999999999999,5.0,Bristol,1
13797,27928314,5.0,79.0,C,F,Silver,1000.0,12.0,Cardiff,0
13798,27934764,11.0,54.0,E,M,Tin,0.0099999999999999,5.0,Bristol,1
13799,27942651,4.0,51.0,A,U,Gold,13800.0,8.0,Nottingham,0
13800,27945235,6.0,63.0,C,F,Gold,6053.349999999999,6.0,Wales,0
13801,27946207,5.0,46.0,A,M,Gold,9000.0,8.0,London,0
13802,28113969,10.0,66.0,B,F,Silver,2500.01,33.0,Midlands,1
13803,28114973,5.0,37.0,F,M,Tin,0.0099999999999999,5.0,Midlands,0
13804,28118189,8.0,58.0,C,M,Silver,3500.0,2.0,Wales,0
13805,28123387,9.0,76.0,F,M,Silver,4884.25,8.0,Bristol,0
13806,28125533,9.0,49.0,E,F,Tin,0.0099999999999999,4.0,Yorkshire,0
13807,28128524,13.0,71.0,D,M,Tin,0.0099999999999999,8.0,London,1
13808,28142241,17.0,31.0,F,F,Tin,0.0099999999999999,4.0,Midlands,1
13809,28142691,5.0,58.0,C,U,Gold,6105.32,7.0,London,0
13810,28143620,6.0,68.0,B,M,Silver,2000.0,1.0,Bristol,0
13811,28144562,3.0,54.0,F,U,Platinum,49300.0,13.0,Birmingham,0
13812,28145585,14.0,55.0,C,F,Gold,6061.26,29.0,Midlands,1
13813,28148118,13.0,59.0,C,F,Gold,6000.0,2.0,London,1
13814,28153243,14.0,40.0,F,F,Silver,3500.0,6.0,London,1
13815,28155076,8.0,71.0,B,M,Gold,5884.25,21.0,Bristol,0
13816,28157680,3.0,57.0,B,F,Tin,0.0099999999999999,5.0,London,0
13817,28159098,10.0,67.0,C,F,Gold,7600.0,8.0,Birmingham,1
13818,28171896,5.0,59.0,F,F,Gold,12000.0,8.0,Yorkshire,0
13819,28174151,10.0,41.0,C,F,Tin,0.0099999999999999,4.0,London,1
13820,28184513,10.0,37.0,D,M,Tin,0.0099999999999999,8.0,Yorkshire,1
13821,28188373,12.0,61.0,F,M,Silver,3000.0,3.0,Midlands,1
13822,28192699,6.0,43.0,C,F,Gold,8000.0,1.0,London,0
13823,28193598,13.0,29.0,F,F,Silver,222.12,2.0,Cardiff,1
13824,28196066,6.0,60.0,B,U,Silver,3000.0,8.0,Midlands,0
13825,28196511,9.0,43.0,F,F,Silver,900.01,9.0,Birmingham,0
13826,28199804,5.0,35.0,D,F,Silver,3000.0,3.0,Yorkshire,0
13827,28203267,9.0,31.0,F,F,Tin,0.0099999999999999,5.0,Midlands,0
13828,28203909,12.0,31.0,F,F,Tin,0.0099999999999999,5.0,Midlands,1
13829,28204549,7.0,37.0,F,F,Tin,0.0099999999999999,4.0,Midlands,0
13830,28213602,6.0,67.0,F,F,Platinum,28173.34,11.0,Scotland,0
13831,28214501,9.0,63.0,B,F,Tin,0.0099999999999999,9.0,Wales,0
13832,28219430,6.0,64.0,B,F,Silver,2000.0,5.0,Midlands,0
13833,28222881,8.0,74.0,D,F,Tin,0.0099999999999999,4.0,Midlands,0
13834,28223969,11.0,54.0,E,M,Tin,0.0099999999999999,7.0,Midlands,1
13835,28235940,13.0,76.0,A,F,Gold,11400.0,8.0,Cardiff,1
13836,28236521,10.0,49.0,F,M,Silver,0.0199999999999999,5.0,Cardiff,1
13837,28236807,12.0,44.0,D,M,Silver,510.0,13.0,Cardiff,1
13838,28238931,14.0,45.0,E,F,Silver,5000.0,4.0,Birmingham,1
13839,28239776,11.0,56.0,C,F,Tin,0.0099999999999999,5.0,Midlands,1
13840,28240553,5.0,33.0,F,F,Tin,0.0099999999999999,4.0,Bristol,0
13841,28245164,10.0,47.0,D,M,Tin,0.0099999999999999,9.0,Yorkshire,1
13842,28249380,9.0,55.0,A,F,Silver,4000.0,6.0,London,0
13843,28254694,15.0,75.0,B,M,Gold,12000.0,5.0,Bristol,1
13844,28255410,8.0,46.0,E,F,Tin,0.0099999999999999,5.0,Bristol,0
13845,28256549,7.0,58.0,A,F,Gold,6000.0,6.0,London,0
13846,28259459,8.0,45.0,F,M,Tin,0.0099999999999999,8.0,London,0
13847,28264371,7.0,51.0,D,M,Gold,6053.36,8.0,Midlands,0
13848,28267508,10.0,71.0,B,M,Gold,6000.0,5.0,London,1
13849,28267958,5.0,44.0,A,F,Tin,0.0099999999999999,9.0,Birmingham,0
13850,28268199,10.0,69.0,C,U,Gold,6000.0,5.0,London,1
13851,28270797,13.0,38.0,F,F,Tin,0.0099999999999999,4.0,London,1
13852,28272722,17.0,49.0,F,F,Tin,0.0099999999999999,4.0,Cardiff,1
13853,28273753,9.0,35.0,C,F,Tin,0.0099999999999999,4.0,Yorkshire,0
13854,28274245,9.0,73.0,C,U,Gold,6000.0,2.0,London,0
13855,28274555,8.0,50.0,F,F,Tin,0.0099999999999999,8.0,London,0
13856,28279727,7.0,74.0,F,F,Gold,12000.0,8.0,Midlands,0
13857,28280156,9.0,53.0,A,F,Tin,0.0099999999999999,5.0,London,0
13858,28285425,9.0,58.0,D,F,Silver,3000.0,5.0,Leicester,0
13859,28296796,2.0,64.0,B,U,Silver,1000.0,5.0,Cardiff,0
13860,28297806,11.0,47.0,C,F,Tin,0.0099999999999999,5.0,Bolton,1
13861,28299639,8.0,52.0,E,F,Tin,0.0099999999999999,8.0,London,0
13862,28300009,6.0,72.0,D,F,Gold,12000.0,2.0,Bristol,0
13863,28300297,5.0,64.0,A,F,Gold,6000.0,2.0,London,0
13864,28300726,7.0,30.0,F,F,Tin,0.0099999999999999,4.0,Midlands,0
13865,28301285,10.0,67.0,A,M,Gold,6000.0,1.0,London,1
13866,28302079,3.0,74.0,C,U,Silver,3000.0,9.0,Nottingham,0
13867,28303261,8.0,37.0,F,F,Tin,0.0099999999999999,4.0,London,0
13868,28305000,12.0,52.0,D,F,Silver,3000.0,2.0,Yorkshire,1
13869,28307607,10.0,59.0,E,U,Silver,4750.0,7.0,Birmingham,1
13870,28308050,8.0,63.0,B,F,Silver,2500.0,5.0,London,0
13871,28308611,13.0,64.0,D,F,Silver,4017.56,7.0,London,1
13872,28309251,5.0,46.0,F,F,Tin,0.0099999999999999,8.0,London,0
13873,28309677,10.0,57.0,E,U,Tin,0.0099999999999999,11.0,Yorkshire,1
13874,28309820,12.0,43.0,F,F,Tin,0.0099999999999999,4.0,Cardiff,1
13875,28310136,6.0,49.0,B,F,Tin,0.0099999999999999,9.0,Yorkshire,0
13876,28310691,7.0,61.0,C,F,Silver,3000.0,3.0,Midlands,0
13877,28314689,6.0,64.0,D,F,Gold,16053.37,18.0,Nottingham,0
13878,28316258,9.0,56.0,D,M,Silver,2500.0,12.0,Nottingham,0
13879,28316614,17.0,39.0,D,U,Tin,0.0099999999999999,5.0,Cardiff,1
13880,28324501,6.0,42.0,F,F,Silver,100.0,5.0,Bristol,0
13881,28328000,7.0,55.0,B,F,Silver,2000.0,19.0,London,0
13882,28329635,8.0,44.0,B,F,Tin,0.0099999999999999,8.0,Birmingham,0
13883,28337492,10.0,51.0,C,F,Tin,0.0099999999999999,7.0,Yorkshire,1
13884,28337786,2.0,74.0,F,M,Platinum,20711.87,3.0,Bolton,0
13885,28341473,10.0,52.0,D,F,Tin,0.0099999999999999,5.0,Midlands,1
13886,28345959,7.0,78.0,C,M,Tin,0.0099999999999999,7.0,Cardiff,0
13887,28346254,5.0,57.0,C,U,Tin,0.0099999999999999,5.0,Midlands,0
13888,28347285,6.0,69.0,B,F,Silver,3000.0,21.0,Cardiff,0
13889,28350154,7.0,61.0,C,M,Tin,0.0099999999999999,7.0,Cardiff,0
13890,28352599,8.0,62.0,F,M,Silver,4000.0,5.0,Bristol,0
13891,28360176,6.0,69.0,E,F,Silver,3000.0,3.0,London,0
13892,28362233,10.0,67.0,D,F,Silver,1500.0,11.0,Bristol,1
13893,28363884,12.0,53.0,B,F,Tin,0.0099999999999999,5.0,London,1
